id_sku,categoria_n1,categoria_n2,marca,preco_lista
3711,Eletrônicos,Celulares,Nexa,755.03
3712,Pet,Brinquedos,Omega,131.09
3713,Moda,Calçados,Zenon,361.44
3714,Papelaria,Cadernos,Atlas,192.16
3715,Papelaria,Organização,Nova,100.66
3716,Brinquedos,Quebra-cabeça,Vega,290.55
3717,Pet,Ração,Aurum,41.6
3718,Eletrônicos,Celulares,Atlas,1476.1
3719,Moda,Calçados,Nexa,462.7
3720,Eletrônicos,Áudio,Aurum,1122.45
3721,Automotivo,Som,Vega,1049.03
3722,Casa & Cozinha,Utensílios,HyperX,724.63
3723,Esporte,Corrida,Atlas,779.02
3724,Beleza,Maquiagem,Zenon,267.59
3725,Pet,Higiene,Omega,226.17
3726,Brinquedos,Quebra-cabeça,Pixel,154.57
3727,Beleza,Cabelos,Delta,73.07
3728,Automotivo,Som,Rino,125.74
3729,Esporte,Academia,Rino,1397.67
3730,Brinquedos,Quebra-cabeça,Acme,359.28
3731,Moda,Calçados,Nexa,459.29
3732,Brinquedos,Bonecos,Nexa,265.39
3733,Esporte,Corrida,Pixel,78.95
3734,Beleza,Perfumes,Aurum,36.41
3735,Esporte,Corrida,Rino,195.91
3736,Eletrônicos,Celulares,Acme,1818.52
3737,Beleza,Perfumes,Giga,58.19
3738,Moda,Calçados,Rino,579.53
3739,Brinquedos,Jogos,Nexa,162.83
3740,Pet,Ração,Omega,221.79
3741,Pet,Brinquedos,Omega,225.9
3742,Pet,Higiene,Acme,260.04
3743,Esporte,Ciclismo,Nova,65.79
3744,Automotivo,Manutenção,Delta,602.17
3745,Pet,Higiene,Nexa,192.34
3746,Eletrônicos,Áudio,Vega,1693.34
3747,Beleza,Skincare,Aurum,169.06
3748,Casa & Cozinha,Organização,Acme,290.12
3749,Automotivo,Acessórios,Acme,1066.46
3750,Papelaria,Escrita,Omega,194.64
3751,Brinquedos,Quebra-cabeça,Pixel,493.39
3752,Papelaria,Arte,Zenon,67.2
3753,Eletrônicos,Áudio,Rino,2408.89
3754,Pet,Ração,Rino,54.24
3755,Eletrônicos,TVs,Delta,1514.36
3756,Beleza,Perfumes,Omega,138.14
3757,Esporte,Futebol,Giga,1362.3
3758,Eletrônicos,Áudio,Zenon,2746.1
3759,Beleza,Skincare,Vega,287.87
3760,Eletrônicos,Celulares,Rino,1568.36
3761,Brinquedos,Jogos,Omega,396.34
3762,Moda,Calçados,Aurum,430.54
3763,Esporte,Corrida,Aurum,871.73
3764,Beleza,Maquiagem,Zenon,364.12
3765,Papelaria,Arte,HyperX,197.6
3766,Automotivo,Acessórios,Omega,535.19
3767,Brinquedos,Jogos,Giga,86.63
3768,Brinquedos,Jogos,HyperX,151.49
3769,Pet,Ração,Nova,272.71
3770,Esporte,Academia,Delta,585.1
3771,Papelaria,Arte,Delta,27.54
3772,Casa & Cozinha,Eletroportáteis,Vega,316.14
3773,Automotivo,Acessórios,Vega,1138.43
3774,Moda,Camisetas,Pixel,36.91
3775,Pet,Ração,Vega,148.41
3776,Brinquedos,Jogos,Zenon,244.49
3777,Pet,Higiene,Atlas,279.51
3778,Eletrônicos,TVs,Omega,1846.33
3779,Beleza,Maquiagem,Delta,361.62
3780,Beleza,Maquiagem,Vega,129.37
3781,Moda,Acessórios,Rino,105.69
3782,Eletrônicos,TVs,Atlas,1967.83
3783,Brinquedos,Quebra-cabeça,Nexa,47.48
3784,Brinquedos,Quebra-cabeça,Acme,89.23
3785,Casa & Cozinha,Organização,Acme,680.54
3786,Eletrônicos,Celulares,Rino,1743.72
3787,Pet,Higiene,Delta,172.51
3788,Casa & Cozinha,Decoração,Rino,755.45
3789,Beleza,Skincare,Pixel,266.94
3790,Moda,Calçados,HyperX,170.62
3791,Beleza,Cabelos,Acme,345.24
3792,Eletrônicos,Acessórios,Nexa,2532.31
3793,Esporte,Academia,Omega,344.01
3794,Papelaria,Organização,Aurum,189.07
3795,Beleza,Maquiagem,HyperX,89.47
3796,Casa & Cozinha,Organização,Acme,717.73
3797,Brinquedos,Quebra-cabeça,Giga,399.92
3798,Beleza,Maquiagem,Pixel,106.85
3799,Esporte,Academia,Rino,639.61
3800,Automotivo,Som,Nova,203.98
3801,Eletrônicos,TVs,Omega,268.71
3802,Eletrônicos,Celulares,Nova,945.1
3803,Casa & Cozinha,Eletroportáteis,Vega,279.38
3804,Eletrônicos,TVs,Omega,1022.57
3805,Esporte,Ciclismo,Atlas,920.21
3806,Esporte,Futebol,Delta,1341.24
3807,Pet,Ração,Nexa,69.0
3808,Moda,Jeans,Nova,416.51
3809,Pet,Ração,Giga,297.76
3810,Papelaria,Organização,HyperX,158.92
3811,Brinquedos,Blocos,Pixel,157.26
3812,Pet,Brinquedos,Nova,264.14
3813,Esporte,Academia,Delta,1380.95
3814,Automotivo,Som,Vega,237.41
3815,Eletrônicos,Notebooks,Giga,1193.07
3816,Esporte,Ciclismo,Pixel,933.18
3817,Brinquedos,Jogos,Giga,218.23
3818,Automotivo,Som,Acme,839.62
3819,Casa & Cozinha,Eletroportáteis,Nexa,382.79
3820,Esporte,Futebol,Delta,744.08
3821,Pet,Ração,Acme,22.53
3822,Brinquedos,Bonecos,Acme,386.35
3823,Beleza,Maquiagem,Omega,351.2
3824,Brinquedos,Jogos,Nexa,131.62
3825,Beleza,Maquiagem,Nexa,240.98
3826,Casa & Cozinha,Utensílios,Vega,794.69
3827,Esporte,Academia,Delta,968.4
3828,Beleza,Skincare,Pixel,163.63
3829,Automotivo,Acessórios,Nova,117.42
3830,Esporte,Corrida,Acme,1056.62
3831,Brinquedos,Jogos,Atlas,455.59
3832,Automotivo,Acessórios,Vega,388.42
3833,Beleza,Perfumes,Vega,235.76
3834,Eletrônicos,Áudio,Omega,2440.44
3835,Beleza,Perfumes,Aurum,68.96
3836,Beleza,Skincare,Giga,54.29
3837,Brinquedos,Quebra-cabeça,Omega,360.29
3838,Casa & Cozinha,Utensílios,Zenon,477.97
3839,Automotivo,Acessórios,Aurum,1158.26
3840,Pet,Brinquedos,Pixel,116.41
3841,Papelaria,Escrita,Omega,140.32
3842,Esporte,Academia,Zenon,1103.27
3843,Automotivo,Som,Rino,32.68
3844,Moda,Calçados,Nova,72.33
3845,Eletrônicos,Celulares,Giga,1009.61
3846,Casa & Cozinha,Decoração,Nexa,472.97
3847,Beleza,Cabelos,Delta,263.9
3848,Pet,Brinquedos,Vega,228.33
3849,Esporte,Corrida,Delta,994.36
3850,Eletrônicos,Áudio,Aurum,1207.06
3851,Esporte,Futebol,Omega,1391.5
3852,Casa & Cozinha,Decoração,Omega,212.6
3853,Eletrônicos,Acessórios,Rino,747.03
3854,Moda,Calçados,Zenon,380.66
3855,Papelaria,Escrita,HyperX,50.18
3856,Beleza,Maquiagem,Atlas,368.23
3857,Moda,Acessórios,Delta,367.01
3858,Esporte,Corrida,Nexa,491.14
3859,Papelaria,Organização,HyperX,145.15
3860,Brinquedos,Quebra-cabeça,HyperX,306.7
3861,Pet,Brinquedos,Rino,164.17
3862,Esporte,Ciclismo,Aurum,651.5
3863,Eletrônicos,Áudio,HyperX,1909.18
3864,Papelaria,Cadernos,Rino,95.17
3865,Esporte,Corrida,Aurum,1460.33
3866,Pet,Brinquedos,Delta,85.23
3867,Brinquedos,Blocos,Atlas,424.14
3868,Brinquedos,Jogos,HyperX,211.15
3869,Automotivo,Acessórios,Nexa,426.31
3870,Beleza,Skincare,Pixel,140.49
3871,Pet,Higiene,Vega,27.35
3872,Eletrônicos,Acessórios,Omega,268.44
3873,Casa & Cozinha,Utensílios,Rino,44.67
3874,Beleza,Cabelos,Delta,218.09
3875,Esporte,Ciclismo,Nexa,403.97
3876,Pet,Brinquedos,Omega,131.85
3877,Eletrônicos,Acessórios,HyperX,2076.08
3878,Casa & Cozinha,Eletroportáteis,Acme,145.89
3879,Papelaria,Cadernos,HyperX,47.18
3880,Papelaria,Escrita,Giga,183.68
3881,Automotivo,Som,Vega,513.92
3882,Pet,Ração,HyperX,139.24
3883,Esporte,Futebol,Giga,1033.25
3884,Brinquedos,Quebra-cabeça,HyperX,239.22
3885,Papelaria,Organização,Giga,112.5
3886,Eletrônicos,Áudio,Nova,2929.1
3887,Eletrônicos,Acessórios,Giga,779.37
3888,Papelaria,Arte,HyperX,195.27
3889,Papelaria,Arte,Acme,145.89
3890,Beleza,Skincare,HyperX,201.83
3891,Papelaria,Escrita,Rino,150.07
3892,Automotivo,Som,Nexa,838.97
3893,Casa & Cozinha,Decoração,Vega,776.0
3894,Automotivo,Manutenção,Pixel,491.78
3895,Pet,Ração,Giga,289.75
3896,Papelaria,Cadernos,Nexa,19.98
3897,Moda,Acessórios,Zenon,42.63
3898,Pet,Brinquedos,Giga,234.42
3899,Beleza,Skincare,Vega,164.06
3900,Automotivo,Manutenção,HyperX,1021.57
3901,Casa & Cozinha,Decoração,Zenon,689.96
3902,Eletrônicos,Celulares,Aurum,574.53
3903,Pet,Higiene,Vega,232.17
3904,Esporte,Ciclismo,Atlas,673.11
3905,Automotivo,Manutenção,Acme,819.66
3906,Papelaria,Arte,Delta,155.21
3907,Papelaria,Arte,Vega,116.43
3908,Casa & Cozinha,Eletroportáteis,Aurum,619.38
3909,Brinquedos,Jogos,Nexa,228.07
3910,Esporte,Futebol,Omega,746.07
3911,Eletrônicos,Celulares,Vega,2797.07
3912,Eletrônicos,Celulares,Giga,961.07
3913,Brinquedos,Quebra-cabeça,Rino,162.15
3914,Casa & Cozinha,Decoração,Acme,775.23
3915,Eletrônicos,Notebooks,Aurum,1537.47
3916,Moda,Camisetas,Rino,442.22
3917,Beleza,Skincare,Pixel,172.27
3918,Brinquedos,Bonecos,Pixel,399.11
3919,Eletrônicos,TVs,Vega,447.56
3920,Eletrônicos,Áudio,Aurum,2042.09
3921,Pet,Ração,HyperX,155.79
3922,Papelaria,Cadernos,Omega,145.24
3923,Beleza,Skincare,Atlas,323.27
3924,Eletrônicos,TVs,Acme,1890.27
3925,Eletrônicos,Acessórios,Atlas,345.8
3926,Moda,Camisetas,Pixel,228.35
3927,Beleza,Perfumes,Zenon,76.47
3928,Brinquedos,Jogos,Vega,97.96
3929,Beleza,Perfumes,Delta,334.23
3930,Esporte,Ciclismo,Pixel,648.34
3931,Eletrônicos,Notebooks,Giga,1483.72
3932,Moda,Camisetas,Omega,412.84
3933,Brinquedos,Bonecos,Zenon,101.42
3934,Automotivo,Manutenção,Aurum,765.05
3935,Esporte,Corrida,Omega,170.89
3936,Pet,Brinquedos,Giga,133.93
3937,Casa & Cozinha,Organização,Giga,518.41
3938,Automotivo,Som,Omega,165.86
3939,Casa & Cozinha,Utensílios,Giga,698.62
3940,Casa & Cozinha,Utensílios,Acme,193.28
3941,Papelaria,Cadernos,Zenon,184.19
3942,Eletrônicos,TVs,Acme,2723.51
3943,Eletrônicos,Celulares,Aurum,1579.33
3944,Eletrônicos,Áudio,Nexa,1006.76
3945,Beleza,Cabelos,Omega,176.46
3946,Esporte,Ciclismo,Nexa,1450.2
3947,Esporte,Futebol,Omega,370.94
3948,Beleza,Skincare,Nova,30.46
3949,Brinquedos,Jogos,Aurum,205.25
3950,Automotivo,Acessórios,Atlas,914.97
3951,Casa & Cozinha,Organização,Atlas,783.63
3952,Eletrônicos,Áudio,Aurum,596.81
3953,Beleza,Cabelos,Acme,208.04
3954,Brinquedos,Bonecos,Acme,176.45
3955,Beleza,Skincare,Nova,23.69
3956,Esporte,Academia,Nova,510.37
3957,Pet,Brinquedos,Pixel,270.4
3958,Esporte,Ciclismo,Aurum,673.55
3959,Papelaria,Arte,Aurum,46.74
3960,Automotivo,Som,Omega,200.22
3961,Pet,Higiene,Aurum,239.93
3962,Papelaria,Cadernos,Zenon,102.41
3963,Eletrônicos,TVs,Omega,2899.02
3964,Brinquedos,Bonecos,Giga,97.0
3965,Eletrônicos,Acessórios,Acme,2859.29
3966,Eletrônicos,Áudio,Atlas,2792.54
3967,Esporte,Ciclismo,Giga,1014.71
3968,Beleza,Skincare,Atlas,235.02
3969,Papelaria,Cadernos,Acme,48.12
3970,Beleza,Maquiagem,Acme,29.98
3971,Casa & Cozinha,Eletroportáteis,Rino,124.49
3972,Eletrônicos,TVs,Vega,899.09
3973,Brinquedos,Jogos,Delta,127.47
3974,Casa & Cozinha,Eletroportáteis,Nexa,401.18
3975,Moda,Camisetas,Zenon,283.31
3976,Moda,Acessórios,Vega,134.9
3977,Beleza,Maquiagem,Aurum,110.13
3978,Brinquedos,Blocos,Nexa,481.2
3979,Moda,Acessórios,Omega,265.32
3980,Casa & Cozinha,Utensílios,Nexa,93.5
3981,Papelaria,Escrita,Giga,189.34
3982,Papelaria,Arte,Nova,16.5
3983,Pet,Higiene,Omega,174.48
3984,Papelaria,Cadernos,Nova,58.65
3985,Papelaria,Escrita,Delta,106.81
3986,Automotivo,Acessórios,Rino,516.98
3987,Papelaria,Cadernos,Omega,197.27
3988,Pet,Higiene,Omega,93.49
3989,Esporte,Corrida,Atlas,900.37
3990,Casa & Cozinha,Eletroportáteis,Pixel,97.89
3991,Automotivo,Som,Zenon,589.86
3992,Brinquedos,Quebra-cabeça,Omega,306.25
3993,Papelaria,Arte,Vega,151.71
3994,Esporte,Academia,Aurum,947.99
3995,Casa & Cozinha,Eletroportáteis,Pixel,782.4
3996,Brinquedos,Bonecos,Nova,471.59
3997,Moda,Acessórios,Vega,184.03
3998,Brinquedos,Jogos,Zenon,444.05
3999,Moda,Calçados,Aurum,77.8
4000,Eletrônicos,Acessórios,Giga,603.78
4001,Beleza,Cabelos,Zenon,184.81
4002,Automotivo,Som,Acme,1098.46
4003,Automotivo,Acessórios,HyperX,63.89
4004,Moda,Acessórios,Acme,286.93
4005,Papelaria,Arte,Zenon,132.94
4006,Casa & Cozinha,Decoração,Giga,350.72
4007,Pet,Brinquedos,Nexa,186.41
4008,Papelaria,Escrita,Zenon,80.12
4009,Esporte,Academia,Delta,404.54
4010,Beleza,Skincare,HyperX,116.64
4011,Eletrônicos,Áudio,Nexa,551.36
4012,Eletrônicos,Áudio,Aurum,2869.55
4013,Brinquedos,Quebra-cabeça,Vega,101.67
4014,Esporte,Futebol,Omega,405.58
4015,Eletrônicos,Notebooks,Giga,1983.36
4016,Papelaria,Cadernos,HyperX,123.13
4017,Casa & Cozinha,Decoração,Vega,54.2
4018,Automotivo,Acessórios,Aurum,305.8
4019,Pet,Ração,Delta,25.7
4020,Automotivo,Acessórios,Delta,962.34
4021,Papelaria,Organização,Acme,159.44
4022,Beleza,Cabelos,Omega,208.79
4023,Beleza,Perfumes,Pixel,92.98
4024,Automotivo,Acessórios,Vega,1054.07
4025,Automotivo,Som,HyperX,636.87
4026,Moda,Jeans,Aurum,383.36
4027,Pet,Ração,Omega,153.89
4028,Casa & Cozinha,Utensílios,Acme,96.43
4029,Brinquedos,Bonecos,Nexa,369.11
4030,Pet,Brinquedos,Atlas,244.44
4031,Casa & Cozinha,Eletroportáteis,Aurum,74.21
4032,Moda,Calçados,Atlas,41.89
4033,Papelaria,Organização,Nova,35.2
4034,Esporte,Corrida,Nexa,1043.14
4035,Pet,Ração,Delta,70.53
4036,Automotivo,Acessórios,HyperX,1092.82
4037,Papelaria,Organização,Delta,118.35
4038,Eletrônicos,Acessórios,Giga,344.34
4039,Pet,Higiene,Giga,108.96
4040,Papelaria,Organização,Nexa,192.51
4041,Casa & Cozinha,Eletroportáteis,Acme,574.75
4042,Automotivo,Manutenção,Acme,1145.57
4043,Pet,Brinquedos,Pixel,21.29
4044,Casa & Cozinha,Decoração,Zenon,525.49
4045,Beleza,Cabelos,Giga,92.76
4046,Pet,Higiene,Atlas,240.46
4047,Beleza,Perfumes,Vega,99.39
4048,Eletrônicos,Celulares,Nexa,2929.09
4049,Beleza,Maquiagem,Omega,59.23
4050,Esporte,Corrida,Pixel,994.46
4051,Brinquedos,Jogos,Atlas,178.75
4052,Pet,Higiene,Aurum,239.51
4053,Automotivo,Som,HyperX,344.83
4054,Papelaria,Arte,Rino,124.06
4055,Moda,Acessórios,Vega,328.04
4056,Pet,Higiene,Omega,30.22
4057,Eletrônicos,Acessórios,Delta,1387.36
4058,Papelaria,Escrita,Atlas,148.57
4059,Papelaria,Escrita,Omega,181.17
4060,Casa & Cozinha,Organização,Omega,448.83
4061,Casa & Cozinha,Utensílios,Nova,580.16
4062,Beleza,Perfumes,Nexa,223.13
4063,Brinquedos,Bonecos,Vega,416.03
4064,Moda,Camisetas,Delta,551.45
4065,Beleza,Perfumes,Pixel,343.65
4066,Esporte,Futebol,Giga,1310.25
4067,Esporte,Ciclismo,Pixel,1351.21
4068,Eletrônicos,Áudio,Omega,717.73
4069,Casa & Cozinha,Organização,Omega,461.52
4070,Brinquedos,Bonecos,HyperX,163.13
4071,Pet,Higiene,Zenon,240.37
4072,Automotivo,Manutenção,Omega,803.73
4073,Brinquedos,Quebra-cabeça,Delta,496.85
4074,Brinquedos,Quebra-cabeça,Aurum,319.53
4075,Pet,Brinquedos,Nexa,115.11
4076,Moda,Acessórios,Pixel,200.55
4077,Casa & Cozinha,Decoração,Rino,159.29
4078,Esporte,Academia,Vega,971.32
4079,Esporte,Ciclismo,Aurum,1051.33
4080,Papelaria,Arte,Acme,115.54
4081,Brinquedos,Jogos,Aurum,429.23
4082,Moda,Calçados,Nexa,404.82
4083,Esporte,Academia,Delta,43.7
4084,Beleza,Cabelos,Nova,76.82
4085,Brinquedos,Bonecos,Acme,173.32
4086,Beleza,Perfumes,Aurum,69.68
4087,Brinquedos,Jogos,HyperX,243.27
4088,Esporte,Academia,Nexa,436.49
4089,Esporte,Futebol,Vega,987.61
4090,Pet,Brinquedos,Rino,281.43
4091,Automotivo,Som,Acme,537.16
4092,Eletrônicos,TVs,Rino,2289.88
4093,Casa & Cozinha,Decoração,Aurum,344.74
4094,Esporte,Futebol,Aurum,1221.88
4095,Beleza,Perfumes,Delta,118.11
4096,Pet,Brinquedos,Giga,204.07
4097,Moda,Jeans,Nexa,152.46
4098,Moda,Jeans,Vega,211.01
4099,Casa & Cozinha,Eletroportáteis,Acme,301.73
4100,Automotivo,Manutenção,Omega,633.0
4101,Casa & Cozinha,Decoração,HyperX,689.62
4102,Papelaria,Organização,Rino,111.25
4103,Pet,Ração,Omega,134.51
4104,Beleza,Skincare,Giga,315.27
4105,Casa & Cozinha,Organização,Vega,770.79
4106,Eletrônicos,Acessórios,Zenon,2923.32
4107,Moda,Acessórios,Rino,516.35
4108,Automotivo,Acessórios,Acme,966.76
4109,Moda,Calçados,Atlas,424.44
4110,Brinquedos,Quebra-cabeça,Delta,161.02
4111,Moda,Camisetas,Acme,541.74
4112,Pet,Higiene,Pixel,271.0
4113,Esporte,Futebol,Vega,1217.36
4114,Papelaria,Cadernos,Nexa,151.29
4115,Beleza,Perfumes,Nexa,277.04
4116,Moda,Calçados,Delta,514.91
4117,Moda,Acessórios,Acme,131.44
4118,Esporte,Academia,Giga,1048.48
4119,Beleza,Maquiagem,HyperX,260.07
4120,Esporte,Corrida,Delta,1488.12
4121,Pet,Brinquedos,Acme,76.26
4122,Brinquedos,Blocos,Aurum,405.67
4123,Eletrônicos,Acessórios,HyperX,1087.83
4124,Automotivo,Som,Giga,536.87
4125,Automotivo,Acessórios,Rino,1030.11
4126,Papelaria,Cadernos,Aurum,165.89
4127,Brinquedos,Jogos,Omega,475.23
4128,Automotivo,Manutenção,Atlas,462.67
4129,Automotivo,Som,Nova,523.66
4130,Esporte,Ciclismo,HyperX,1351.81
4131,Moda,Acessórios,Giga,383.06
4132,Casa & Cozinha,Utensílios,Zenon,661.9
4133,Beleza,Cabelos,Rino,262.12
4134,Brinquedos,Bonecos,Omega,441.11
4135,Automotivo,Manutenção,Rino,1045.59
4136,Papelaria,Escrita,Nexa,57.78
4137,Pet,Ração,Atlas,37.58
4138,Moda,Camisetas,Atlas,168.95
4139,Eletrônicos,Notebooks,Rino,295.57
4140,Esporte,Academia,Giga,1488.79
4141,Papelaria,Arte,Nexa,147.97
4142,Pet,Brinquedos,Nexa,163.24
4143,Moda,Acessórios,Pixel,430.3
4144,Casa & Cozinha,Eletroportáteis,Atlas,520.07
4145,Eletrônicos,Celulares,Rino,2223.23
4146,Papelaria,Organização,Zenon,142.64
4147,Beleza,Cabelos,Giga,208.43
4148,Eletrônicos,Celulares,Acme,2639.11
4149,Esporte,Academia,Nexa,1139.0
4150,Casa & Cozinha,Eletroportáteis,Giga,121.1
4151,Automotivo,Manutenção,Delta,573.24
4152,Beleza,Cabelos,Pixel,170.93
4153,Eletrônicos,Acessórios,Delta,2095.79
4154,Beleza,Maquiagem,Acme,197.7
4155,Beleza,Skincare,Nova,58.68
4156,Casa & Cozinha,Utensílios,Zenon,444.04
4157,Casa & Cozinha,Eletroportáteis,Acme,454.74
4158,Beleza,Maquiagem,Vega,181.87
4159,Papelaria,Cadernos,Acme,37.3
4160,Eletrônicos,Áudio,Giga,712.86
4161,Papelaria,Arte,Nexa,133.69
4162,Pet,Higiene,Giga,128.62
4163,Eletrônicos,Áudio,Pixel,2198.5
4164,Beleza,Maquiagem,Omega,336.25
4165,Pet,Higiene,Atlas,55.82
4166,Pet,Ração,Nova,239.22
4167,Moda,Acessórios,Nova,329.81
4168,Pet,Ração,Delta,296.56
4169,Pet,Higiene,Giga,187.89
4170,Papelaria,Organização,HyperX,165.26
4171,Casa & Cozinha,Utensílios,Giga,509.76
4172,Brinquedos,Jogos,Acme,239.27
4173,Eletrônicos,Acessórios,Aurum,1307.88
4174,Casa & Cozinha,Organização,Rino,154.1
4175,Brinquedos,Blocos,Rino,434.75
4176,Esporte,Academia,HyperX,1058.2
4177,Esporte,Corrida,Atlas,1079.69
4178,Beleza,Skincare,Omega,87.18
4179,Beleza,Cabelos,HyperX,273.76
4180,Papelaria,Cadernos,Omega,44.41
4181,Papelaria,Organização,HyperX,166.51
4182,Esporte,Academia,Atlas,183.15
4183,Moda,Camisetas,Giga,62.28
4184,Pet,Brinquedos,Nova,286.62
4185,Beleza,Skincare,Giga,150.94
4186,Casa & Cozinha,Utensílios,Delta,286.86
4187,Pet,Higiene,Nova,40.6
4188,Moda,Jeans,Omega,576.88
4189,Esporte,Ciclismo,Nova,770.76
4190,Automotivo,Acessórios,HyperX,316.82
4191,Casa & Cozinha,Decoração,Omega,394.56
4192,Esporte,Futebol,Atlas,501.3
4193,Casa & Cozinha,Organização,Nexa,221.08
4194,Brinquedos,Jogos,HyperX,184.09
4195,Esporte,Futebol,Atlas,171.43
4196,Pet,Higiene,Nexa,204.89
4197,Pet,Ração,Rino,202.5
4198,Brinquedos,Jogos,Atlas,418.33
4199,Esporte,Ciclismo,HyperX,502.27
4200,Papelaria,Escrita,Nexa,35.0
4201,Papelaria,Arte,Omega,23.8
4202,Beleza,Cabelos,Omega,146.17
4203,Beleza,Cabelos,Vega,263.53
4204,Eletrônicos,Notebooks,Nexa,951.32
4205,Casa & Cozinha,Utensílios,Giga,790.79
4206,Papelaria,Escrita,Aurum,139.45
4207,Pet,Ração,Pixel,283.34
4208,Eletrônicos,TVs,Zenon,1206.97
4209,Papelaria,Organização,Pixel,80.74
4210,Moda,Calçados,Zenon,195.12
4211,Eletrônicos,TVs,Aurum,369.06
4212,Casa & Cozinha,Eletroportáteis,HyperX,377.77
4213,Beleza,Maquiagem,Vega,390.05
4214,Beleza,Cabelos,Omega,89.09
4215,Pet,Higiene,Pixel,139.32
4216,Brinquedos,Blocos,Nova,104.3
4217,Beleza,Perfumes,Aurum,312.02
4218,Casa & Cozinha,Decoração,Giga,617.52
4219,Pet,Brinquedos,Nexa,168.05
4220,Beleza,Perfumes,Zenon,281.01
4221,Casa & Cozinha,Decoração,Rino,702.36
4222,Casa & Cozinha,Organização,Omega,556.16
4223,Pet,Brinquedos,Zenon,78.97
4224,Esporte,Futebol,Pixel,1174.1
4225,Brinquedos,Quebra-cabeça,Pixel,361.71
4226,Casa & Cozinha,Decoração,Rino,591.58
4227,Pet,Brinquedos,HyperX,148.59
4228,Eletrônicos,Áudio,Zenon,1493.28
4229,Pet,Ração,HyperX,265.29
4230,Moda,Calçados,Aurum,344.04
4231,Moda,Acessórios,Acme,328.37
4232,Esporte,Futebol,Aurum,446.54
4233,Eletrônicos,TVs,Nova,861.37
4234,Esporte,Corrida,Atlas,653.73
4235,Esporte,Ciclismo,Delta,248.6
4236,Beleza,Perfumes,Atlas,359.06
4237,Eletrônicos,Celulares,Delta,1344.14
4238,Moda,Jeans,Nova,168.68
4239,Brinquedos,Quebra-cabeça,Vega,210.37
4240,Brinquedos,Bonecos,Nexa,120.09
4241,Esporte,Ciclismo,Atlas,347.48
4242,Casa & Cozinha,Decoração,Vega,575.31
4243,Brinquedos,Blocos,Nexa,423.29
4244,Casa & Cozinha,Eletroportáteis,Acme,257.69
4245,Casa & Cozinha,Utensílios,Rino,727.64
4246,Brinquedos,Jogos,Vega,256.21
4247,Pet,Ração,Pixel,263.84
4248,Pet,Brinquedos,Nova,22.4
4249,Brinquedos,Quebra-cabeça,Giga,170.01
4250,Moda,Jeans,Nexa,275.94
4251,Beleza,Skincare,Rino,111.07
4252,Moda,Camisetas,HyperX,480.16
4253,Brinquedos,Bonecos,Zenon,110.29
4254,Papelaria,Organização,Giga,108.81
4255,Automotivo,Acessórios,Vega,400.08
4256,Brinquedos,Blocos,Rino,47.16
4257,Automotivo,Acessórios,Omega,1157.15
4258,Brinquedos,Bonecos,Delta,487.85
4259,Esporte,Academia,Omega,1371.86
4260,Automotivo,Som,Vega,96.68
4261,Moda,Camisetas,Atlas,514.61
4262,Beleza,Maquiagem,Atlas,254.84
4263,Casa & Cozinha,Decoração,Vega,473.59
4264,Brinquedos,Blocos,Aurum,484.59
4265,Automotivo,Manutenção,HyperX,153.55
4266,Moda,Acessórios,Giga,110.17
4267,Papelaria,Cadernos,Nexa,19.29
4268,Papelaria,Organização,Nexa,59.39
4269,Eletrônicos,Áudio,Delta,479.05
4270,Pet,Higiene,Zenon,297.29
4271,Beleza,Perfumes,Delta,167.27
4272,Beleza,Maquiagem,Nova,59.12
4273,Moda,Jeans,Omega,378.29
4274,Moda,Camisetas,Nexa,293.54
4275,Brinquedos,Bonecos,Delta,67.66
4276,Esporte,Ciclismo,Nova,1462.79
4277,Casa & Cozinha,Decoração,HyperX,519.59
4278,Esporte,Ciclismo,HyperX,473.73
4279,Beleza,Maquiagem,Nexa,322.33
4280,Beleza,Maquiagem,Zenon,276.93
4281,Eletrônicos,TVs,Delta,1418.08
4282,Papelaria,Arte,Aurum,57.83
4283,Beleza,Cabelos,Atlas,150.93
4284,Pet,Brinquedos,Omega,23.21
4285,Moda,Acessórios,Rino,196.87
4286,Beleza,Cabelos,Omega,29.62
4287,Esporte,Futebol,HyperX,1106.93
4288,Casa & Cozinha,Organização,Aurum,550.12
4289,Papelaria,Arte,Aurum,88.8
4290,Casa & Cozinha,Utensílios,Aurum,597.24
4291,Moda,Acessórios,Giga,428.81
4292,Brinquedos,Quebra-cabeça,Nexa,435.81
4293,Brinquedos,Quebra-cabeça,Pixel,110.61
4294,Beleza,Cabelos,Atlas,175.44
4295,Casa & Cozinha,Eletroportáteis,Vega,347.97
4296,Pet,Brinquedos,Rino,299.22
4297,Esporte,Ciclismo,Atlas,213.86
4298,Automotivo,Manutenção,Zenon,1092.56
4299,Casa & Cozinha,Utensílios,Vega,50.77
4300,Moda,Camisetas,HyperX,331.54
4301,Pet,Ração,HyperX,158.48
4302,Beleza,Maquiagem,Nova,224.39
4303,Casa & Cozinha,Organização,Atlas,429.6
4304,Automotivo,Acessórios,Delta,334.8
4305,Automotivo,Manutenção,Delta,824.44
4306,Casa & Cozinha,Organização,Zenon,128.15
4307,Brinquedos,Jogos,Omega,38.09
4308,Brinquedos,Blocos,Giga,137.15
4309,Papelaria,Arte,Delta,148.84
